,id,nombre,nrobeneficiarios
1120,5372144,Bono de Desarrollo Humano,32614
1121,2472000,Pension Toda Una Vida,18345
1122,5056396,Pension Toda Una Vida,22345
1123,4498459,Pension Mis mejores anios,36949
1124,7949346,Pension Toda Una Vida,32987
1125,7151921,Bono de Desarrollo Humano,10459
1126,6390429,Bono de Desarrollo Humano,8300
1127,4273136,Pension Toda Una Vida,24985
1128,4689232,Pension Toda Una Vida,12983
1129,9536871,Pension Toda Una Vida,11419
1130,5080844,Bono de Desarrollo Humano,21550
1131,7211970,Pension Toda Una Vida,36569
1132,4248170,Pension Toda Una Vida,25282
1133,5772133,Pension Toda Una Vida,10451
1134,3907662,Pension Toda Una Vida,9092
1135,9223495,Pension Mis mejores anios,9816
1136,2667306,Bono de Desarrollo Humano,22889
1137,1203362,Pension Toda Una Vida,36765
1138,2196006,Pension Toda Una Vida,23722
1139,1819296,Pension Toda Una Vida,12965
1140,7277447,Bono de Desarrollo Humano,27828
1141,3509694,Pension Toda Una Vida,29028
1142,2119072,Bono de Desarrollo Humano,15893
1143,7842133,Pension Toda Una Vida,20656
1144,2930665,Bono de Desarrollo Humano,28620
1145,6962623,Bono de Desarrollo Humano,12235
1146,7121849,Bono de Desarrollo Humano,16169
1147,7189383,Bono de Desarrollo Humano,20283
1148,9844171,Pension Toda Una Vida,25242
1149,3198918,Bono de Desarrollo Humano,26578
1150,3604516,Bono de Desarrollo Humano,27222
1151,1334860,Bono de Desarrollo Humano,14749
1152,4947455,Pension Toda Una Vida,10881
1153,2320120,Bono de Desarrollo Humano,26311
1154,3255312,Pension Toda Una Vida,35296
1155,2095941,Bono de Desarrollo Humano,32584
1156,6762079,Pension Toda Una Vida,16836
1157,3156109,Pension Toda Una Vida,31625
1158,1611629,Bono de Desarrollo Humano,28190
1159,5485290,Bono de Desarrollo Humano,29135
1160,3117465,Bono de Desarrollo Humano,17287
1161,8743264,Pension Toda Una Vida,33390
1162,1480824,Pension Toda Una Vida,27890
1163,9537359,Bono de Desarrollo Humano,18813
1164,8485046,Pension Toda Una Vida,28492
1165,2222319,Pension Toda Una Vida,10350
1166,2799982,Bono de Desarrollo Humano,29038
1167,1973988,Pension Toda Una Vida,10137
1168,8618145,Bono de Desarrollo Humano,21224
1169,2328648,Pension Toda Una Vida,26773
1170,3733555,Pension Toda Una Vida,25262
1171,9116550,Pension Toda Una Vida,16746
1172,5117218,Bono de Desarrollo Humano,26433
1173,2069669,Pension Toda Una Vida,32231
1174,5740728,Bono de Desarrollo Humano,31652
1175,6513798,Bono de Desarrollo Humano,15647
1176,3741809,Pension Toda Una Vida,26289
1177,2977226,Pension Toda Una Vida,25294
1178,9861103,Bono de Desarrollo Humano,16625
1179,1327051,Pension Toda Una Vida,31913
1180,6032494,Bono de Desarrollo Humano,27433
1181,8139319,Bono de Desarrollo Humano,19680
1182,6522700,Pension Toda Una Vida,23076
1183,2846007,Pension Toda Una Vida,20963
1184,1490387,Pension Toda Una Vida,13249
1185,3405458,Pension Toda Una Vida,17321
1186,5881271,Bono de Desarrollo Humano,24544
1187,3510355,Bono de Desarrollo Humano,29053
1188,4910219,Pension Toda Una Vida,36364
1189,8212168,Bono de Desarrollo Humano,26055
1190,4947761,Bono de Desarrollo Humano,18510
1191,3907205,Pension Toda Una Vida,12032
1192,2216619,Pension Toda Una Vida,25772
1193,3282905,Pension Toda Una Vida,35047
1194,7356152,Pension Toda Una Vida,21858
1195,5167196,Bono de Desarrollo Humano,10502
1196,4149472,Pension Toda Una Vida,16295
1197,3759067,Pension Toda Una Vida,30494
1198,2030183,Bono de Desarrollo Humano,9077
1199,8064083,Pension Toda Una Vida,8902
1200,2018798,Bono de Desarrollo Humano,13785
1201,4527190,Bono de Desarrollo Humano,26369
1202,4471618,Pension Toda Una Vida,18947
1203,9350844,Bono de Desarrollo Humano,8944
1204,9677871,Bono de Desarrollo Humano,19343
1205,8365111,Pension Toda Una Vida,9768
1206,3988721,Bono de Desarrollo Humano,8471
1207,6007389,Bono de Desarrollo Humano,21785
1208,1398467,Pension Toda Una Vida,23511
1209,3239662,Pension Toda Una Vida,34008
1210,9834451,Pension Toda Una Vida,16017
1211,8964536,Pension Toda Una Vida,15896
1212,5115804,Pension Toda Una Vida,32356
1213,4967209,Bono de Desarrollo Humano,26905
1214,6014828,Bono de Desarrollo Humano,8108
1215,9064803,Pension Toda Una Vida,28897
1216,4042959,Pension Toda Una Vida,20448
1217,8982380,Bono de Desarrollo Humano,18378
1218,5555506,Bono de Desarrollo Humano,33054
1219,2649546,Bono de Desarrollo Humano,15044
1220,4349632,Bono de Desarrollo Humano,23909
1221,2037435,Bono de Desarrollo Humano,22018
1222,8951781,Pension Toda Una Vida,26387
1223,5750730,Pension Toda Una Vida,13771
1224,2347037,Bono de Desarrollo Humano,8354
1225,7836668,Bono de Desarrollo Humano,36635
1226,5680844,Pension Mis mejores anios,10343
1227,6409920,Pension Toda Una Vida,12898
1228,4407788,Pension Toda Una Vida,11739
1229,9715547,Bono de Desarrollo Humano,19056
1230,7654569,Pension Toda Una Vida,14554
1231,3010374,Pension Toda Una Vida,29942
1232,4452383,Bono de Desarrollo Humano,36849
1233,9879646,Bono de Desarrollo Humano,35518
1234,5255128,Pension Toda Una Vida,17847
1235,9277542,Pension Toda Una Vida,29536
1236,2055123,Pension Toda Una Vida,34759
1237,6809679,Pension Toda Una Vida,18513
1238,9029615,Pension Mis mejores anios,11868
1239,1895663,Bono de Desarrollo Humano,36627
1240,4067491,Bono de Desarrollo Humano,33562
1241,8106566,Pension Toda Una Vida,21845
1242,9806622,Pension Toda Una Vida,30130
1243,1785522,Pension Toda Una Vida,15283
1244,2573236,Pension Toda Una Vida,8476
1245,6688011,Bono de Desarrollo Humano,28617
1246,1510499,Bono de Desarrollo Humano,26041
1247,8281040,Pension Toda Una Vida,17213
1248,5001626,Pension Toda Una Vida,11969
1249,6432257,Pension Toda Una Vida,10647
1250,2268356,Bono de Desarrollo Humano,26759
1251,2404410,Pension Toda Una Vida,32675
1252,1728606,Pension Toda Una Vida,8604
1253,1198230,Pension Toda Una Vida,26457
1254,6837842,Pension Mis mejores anios,15170
1255,2259774,Bono de Desarrollo Humano,36959
1256,9781028,Bono de Desarrollo Humano,17966
1257,4330616,Bono de Desarrollo Humano,22234
1258,8984600,Bono de Desarrollo Humano,13506
1259,9480583,Pension Toda Una Vida,16796
1260,2443362,Bono de Desarrollo Humano,10033
1261,4787192,Bono de Desarrollo Humano,18724
1262,7862291,Bono de Desarrollo Humano,21605
1263,4897695,Bono de Desarrollo Humano,22123
1264,6881386,Bono de Desarrollo Humano,15407
1265,1717021,Pension Toda Una Vida,24154
1266,7171571,Bono de Desarrollo Humano,24537
1267,7599219,Bono de Desarrollo Humano,8488
1268,5065485,Bono de Desarrollo Humano,26548
1269,2304352,Pension Toda Una Vida,23729
1270,4505393,Bono de Desarrollo Humano,31531
1271,7142796,Bono de Desarrollo Humano,13819
1272,4773305,Pension Toda Una Vida,25140
1273,7172285,Pension Toda Una Vida,11722
1274,7683529,Bono de Desarrollo Humano,15410
1275,2742274,Pension Toda Una Vida,15303
1276,3198042,Bono de Desarrollo Humano,8296
1277,9709791,Bono de Desarrollo Humano,32925
1278,8512680,Bono de Desarrollo Humano,31124
1279,4843377,Bono de Desarrollo Humano,23399
1280,1887058,Pension Mis mejores anios,31077
1281,2987337,Pension Toda Una Vida,22423
1282,4890744,Pension Toda Una Vida,26242
1283,4529988,Bono de Desarrollo Humano,21721
1284,6278609,Bono de Desarrollo Humano,14764
1285,3353656,Bono de Desarrollo Humano,9405
1286,6244721,Bono de Desarrollo Humano,8969
1287,3984979,Bono de Desarrollo Humano,13283
1288,8611385,Bono de Desarrollo Humano,36572
1289,4756777,Bono de Desarrollo Humano,18414
1290,7135300,Pension Toda Una Vida,28277
1291,8451430,Bono de Desarrollo Humano,11478
1292,6435150,Bono de Desarrollo Humano,13796
1293,6512538,Pension Toda Una Vida,24425
1294,6186153,Bono de Desarrollo Humano,19449
1295,3706369,Bono de Desarrollo Humano,23662
1296,2429724,Bono de Desarrollo Humano,11443
1297,5209183,Pension Toda Una Vida,29232
1298,9690079,Pension Mis mejores anios,25584
1299,5795099,Bono de Desarrollo Humano,10568
1300,9173498,Pension Toda Una Vida,21219
1301,9729727,Bono de Desarrollo Humano,28042
1302,9527734,Pension Toda Una Vida,35628
1303,5901587,Pension Toda Una Vida,27307
1304,1763074,Pension Toda Una Vida,13740
1305,8948550,Pension Toda Una Vida,16665
1306,7492542,Bono de Desarrollo Humano,33751
1307,5870658,Bono de Desarrollo Humano,11776
1308,6301919,Bono de Desarrollo Humano,30548
1309,3863063,Bono de Desarrollo Humano,17052
1310,4067045,Bono de Desarrollo Humano,18789
1311,6991837,Pension Toda Una Vida,9129
1312,2757954,Bono de Desarrollo Humano,14752
1313,1050702,Pension Toda Una Vida,27085
1314,3513700,Pension Toda Una Vida,36804
1315,9100180,Bono de Desarrollo Humano,32161
1316,8726713,Bono de Desarrollo Humano,20456
1317,5979494,Pension Toda Una Vida,27568
1318,3714025,Bono de Desarrollo Humano,21784
1319,5018970,Bono de Desarrollo Humano,18893
1320,8981709,Bono de Desarrollo Humano,10565
1321,8324170,Pension Mis mejores anios,23462
1322,4659203,Bono de Desarrollo Humano,19976
1323,6847928,Pension Toda Una Vida,26236
1324,9571049,Pension Toda Una Vida,33583
1325,3018315,Pension Toda Una Vida,29052
1326,6477515,Pension Toda Una Vida,17102
1327,1154537,Pension Toda Una Vida,19787
1328,2477745,Pension Toda Una Vida,35798
1329,8389796,Bono de Desarrollo Humano,14787
1330,3941181,Pension Toda Una Vida,31613
1331,1481764,Bono de Desarrollo Humano,11197
1332,9595851,Pension Toda Una Vida,35950
1333,7915634,Pension Toda Una Vida,32060
1334,5822499,Bono de Desarrollo Humano,10639
1335,4563308,Bono de Desarrollo Humano,11979
1336,3248291,Pension Toda Una Vida,35224
1337,4296292,Bono de Desarrollo Humano,27087
1338,7441624,Pension Toda Una Vida,26206
1339,9945302,Bono de Desarrollo Humano,25679
1340,8853490,Bono de Desarrollo Humano,28597
1341,6482343,Bono de Desarrollo Humano,17927
1342,2324408,Pension Toda Una Vida,8609
1343,8841687,Pension Toda Una Vida,23531
1344,3967432,Pension Toda Una Vida,15163
1345,8249308,Pension Toda Una Vida,20153
1346,7511864,Bono de Desarrollo Humano,23599
1347,7922340,Bono de Desarrollo Humano,35068
1348,2719906,Pension Toda Una Vida,9962
1349,7556416,Pension Toda Una Vida,13734
1350,1871644,Pension Toda Una Vida,31654
1351,5404970,Bono de Desarrollo Humano,19240
1352,6167372,Pension Toda Una Vida,33210
1353,6139287,Bono de Desarrollo Humano,36485
1354,4732774,Pension Toda Una Vida,24604
1355,9649689,Bono de Desarrollo Humano,18666
1356,3531172,Bono de Desarrollo Humano,31856
1357,8300306,Bono de Desarrollo Humano,8813
1358,9242461,Pension Toda Una Vida,32744
1359,7077258,Pension Toda Una Vida,36227
1360,8665965,Pension Toda Una Vida,35633
1361,7671451,Pension Mis mejores anios,36826
1362,8494904,Pension Toda Una Vida,19212
1363,3370350,Pension Toda Una Vida,28801
1364,7286754,Bono de Desarrollo Humano,35493
1365,2424100,Bono de Desarrollo Humano,30344
1366,1132869,Pension Toda Una Vida,24552
1367,4110617,Bono de Desarrollo Humano,32994
1368,3115404,Pension Toda Una Vida,34212
1369,5284549,Bono de Desarrollo Humano,21858
1370,1568531,Bono de Desarrollo Humano,17486
1371,4544858,Bono de Desarrollo Humano,21763
1372,1706356,Bono de Desarrollo Humano,12505
1373,9074438,Pension Toda Una Vida,20106
1374,9115482,Pension Toda Una Vida,16620
1375,1899252,Bono de Desarrollo Humano,20424
1376,3707045,Pension Toda Una Vida,18425
1377,1310221,Pension Toda Una Vida,26895
1378,6954506,Pension Toda Una Vida,35950
1379,1378172,Bono de Desarrollo Humano,26209
1380,1832177,Bono de Desarrollo Humano,10341
1381,3992192,Pension Toda Una Vida,25999
1382,5806061,Pension Toda Una Vida,10183
1383,5971210,Bono de Desarrollo Humano,8718
1384,8109123,Pension Mis mejores anios,18450
1385,7611927,Pension Toda Una Vida,9994
1386,1610480,Bono de Desarrollo Humano,19678
1387,8127222,Pension Toda Una Vida,29496
1388,9225647,Bono de Desarrollo Humano,21673
1389,9006648,Bono de Desarrollo Humano,26030
1390,3981434,Pension Toda Una Vida,25526
1391,5994409,Bono de Desarrollo Humano,9740
1392,5414136,Bono de Desarrollo Humano,31752
1393,1219600,Pension Toda Una Vida,32527
1394,5266908,Pension Toda Una Vida,36754
1395,4049455,Bono de Desarrollo Humano,18536
1396,4712298,Bono de Desarrollo Humano,29740
1397,7469721,Bono de Desarrollo Humano,31436
1398,2475761,Pension Toda Una Vida,20937
1399,6364365,Bono de Desarrollo Humano,9945
1400,9135612,Pension Toda Una Vida,10214
1401,5436242,Pension Mis mejores anios,24322
1402,3601224,Pension Toda Una Vida,25040
1403,5177495,Pension Toda Una Vida,31858
1404,5356591,Pension Toda Una Vida,22810
1405,8275663,Pension Toda Una Vida,29789
1406,3184935,Bono de Desarrollo Humano,35364
1407,1610043,Bono de Desarrollo Humano,36984
1408,8034071,Bono de Desarrollo Humano,18453
1409,6457781,Pension Mis mejores anios,27939
1410,4344995,Bono de Desarrollo Humano,24117
1411,3963756,Bono de Desarrollo Humano,19529
1412,3442162,Pension Toda Una Vida,29296
1413,3397152,Pension Toda Una Vida,27442
1414,2493055,Bono de Desarrollo Humano,15884
1415,3996483,Bono de Desarrollo Humano,35942
1416,1390421,Pension Mis mejores anios,14365
1417,3326381,Pension Toda Una Vida,15326
1418,4458109,Bono de Desarrollo Humano,22872
1419,4076332,Pension Toda Una Vida,17347
1420,1477820,Bono de Desarrollo Humano,14641
1421,7534294,Bono de Desarrollo Humano,13846
1422,2203922,Pension Toda Una Vida,8008
1423,1603097,Bono de Desarrollo Humano,15074
1424,1681842,Pension Toda Una Vida,16419
1425,5356644,Bono de Desarrollo Humano,18509
1426,2634416,Bono de Desarrollo Humano,11089
1427,4271256,Bono de Desarrollo Humano,28373
1428,7804453,Bono de Desarrollo Humano,25023
1429,8222740,Pension Toda Una Vida,26010
1430,7888268,Bono de Desarrollo Humano,30794
1431,1033663,Pension Toda Una Vida,11421
1432,8229015,Bono de Desarrollo Humano,20292
1433,8495150,Pension Toda Una Vida,14603
1434,4713752,Bono de Desarrollo Humano,24935
1435,1380641,Bono de Desarrollo Humano,33374
1436,6656588,Pension Toda Una Vida,19481
1437,4876456,Bono de Desarrollo Humano,23768
1438,3014450,Bono de Desarrollo Humano,13793
1439,1726671,Bono de Desarrollo Humano,13641
1440,4867741,Pension Toda Una Vida,35243
1441,3778627,Pension Toda Una Vida,20880
1442,3389167,Pension Toda Una Vida,34395
1443,7618230,Bono de Desarrollo Humano,30045
1444,7399116,Bono de Desarrollo Humano,14462
1445,3152863,Pension Toda Una Vida,20983
1446,7188033,Bono de Desarrollo Humano,24613
1447,4118214,Bono de Desarrollo Humano,23944
1448,1110264,Pension Toda Una Vida,10955
1449,5478268,Pension Mis mejores anios,16340
1450,5444526,Bono de Desarrollo Humano,18438
1451,2114193,Bono de Desarrollo Humano,26237
1452,8273001,Bono de Desarrollo Humano,18984
1453,8123316,Pension Mis mejores anios,31637
1454,8295044,Pension Toda Una Vida,35003
1455,3066155,Pension Toda Una Vida,34826
1456,7164994,Bono de Desarrollo Humano,10841
1457,7058851,Pension Toda Una Vida,10075
1458,3808085,Pension Toda Una Vida,30701
1459,6547242,Pension Toda Una Vida,20141
1460,5735825,Pension Toda Una Vida,32435
1461,9200024,Bono de Desarrollo Humano,28188
1462,7239395,Pension Toda Una Vida,25016
1463,6889293,Bono de Desarrollo Humano,36004
1464,5350719,Pension Toda Una Vida,23226
1465,4465688,Pension Toda Una Vida,33648
1466,8580854,Pension Toda Una Vida,28090
1467,5272284,Bono de Desarrollo Humano,17916
1468,4532635,Pension Toda Una Vida,16605
1469,5515494,Bono de Desarrollo Humano,18117
1470,1007132,Pension Mis mejores anios,30478
1471,1556024,Bono de Desarrollo Humano,19706
1472,8357703,Bono de Desarrollo Humano,32862
1473,4897387,Pension Toda Una Vida,33038
1474,7122554,Pension Toda Una Vida,10728
1475,8411446,Bono de Desarrollo Humano,32924
1476,9272342,Pension Toda Una Vida,21775
1477,3393197,Bono de Desarrollo Humano,12573
1478,8143571,Pension Toda Una Vida,30052
1479,6515431,Pension Toda Una Vida,30588
1480,8547645,Pension Toda Una Vida,23184
1481,7193795,Bono de Desarrollo Humano,27049
1482,3459102,Bono de Desarrollo Humano,32968
1483,4798178,Bono de Desarrollo Humano,24828
1484,5428702,Bono de Desarrollo Humano,19402
1485,3602767,Pension Toda Una Vida,15214
1486,6152294,Pension Mis mejores anios,10472
1487,7900621,Bono de Desarrollo Humano,23205
1488,4312794,Bono de Desarrollo Humano,29781
1489,7793077,Bono de Desarrollo Humano,34784
1490,2438416,Pension Toda Una Vida,34316
1491,1328372,Pension Mis mejores anios,23539
1492,6706196,Pension Toda Una Vida,9434
1493,7709654,Bono de Desarrollo Humano,28213
1494,6708695,Pension Toda Una Vida,33280
1495,4574122,Bono de Desarrollo Humano,16686
1496,3834922,Pension Toda Una Vida,15969
1497,6307042,Pension Toda Una Vida,17507
1498,2048590,Pension Toda Una Vida,10996
1499,2943888,Pension Toda Una Vida,14315
1500,3860311,Bono de Desarrollo Humano,13301
1501,6893472,Pension Mis mejores anios,10470
1502,2680011,Bono de Desarrollo Humano,32958
1503,8160299,Pension Toda Una Vida,31998
1504,9707266,Bono de Desarrollo Humano,30363
1505,6343216,Pension Toda Una Vida,11053
1506,1030136,Pension Toda Una Vida,24287
1507,8826390,Bono de Desarrollo Humano,27189
1508,4624110,Pension Toda Una Vida,8050
1509,5632652,Bono de Desarrollo Humano,30426
1510,4353722,Bono de Desarrollo Humano,18173
1511,9677707,Pension Toda Una Vida,36860
1512,6857426,Bono de Desarrollo Humano,16428
1513,5024103,Bono de Desarrollo Humano,20224
1514,8382951,Pension Toda Una Vida,34204
1515,4066793,Pension Toda Una Vida,35091
1516,9460619,Pension Toda Una Vida,12137
1517,4171979,Pension Toda Una Vida,30839
1518,2397576,Pension Toda Una Vida,16640
1519,6474149,Pension Mis mejores anios,10016
1520,1059254,Bono de Desarrollo Humano,18976
1521,1131038,Pension Mis mejores anios,30157
1522,5462208,Pension Toda Una Vida,25023
1523,9826520,Pension Toda Una Vida,9828
1524,8219488,Pension Toda Una Vida,22420
1525,5677257,Pension Toda Una Vida,19239
1526,6316005,Bono de Desarrollo Humano,29101
1527,5370093,Pension Toda Una Vida,11706
1528,9798253,Pension Toda Una Vida,8294
1529,6980227,Bono de Desarrollo Humano,8369
1530,3037398,Bono de Desarrollo Humano,32633
1531,3298622,Bono de Desarrollo Humano,25887
1532,4490405,Bono de Desarrollo Humano,9080
1533,3126725,Bono de Desarrollo Humano,11219
1534,2426057,Bono de Desarrollo Humano,24258
1535,4620803,Bono de Desarrollo Humano,34574
1536,9210174,Pension Toda Una Vida,8061
1537,7160613,Pension Toda Una Vida,24794
1538,7480736,Bono de Desarrollo Humano,32600
1539,7323383,Bono de Desarrollo Humano,30019
1540,5055820,Pension Toda Una Vida,32958
1541,6691207,Pension Toda Una Vida,30540
1542,8280125,Pension Mis mejores anios,9227
1543,9717368,Bono de Desarrollo Humano,18702
1544,7033234,Bono de Desarrollo Humano,24243
1545,8920325,Bono de Desarrollo Humano,24853
1546,4254405,Bono de Desarrollo Humano,29627
1547,5748206,Pension Toda Una Vida,19284
1548,5599466,Pension Toda Una Vida,32927
1549,4384510,Pension Toda Una Vida,35393
1550,8026044,Pension Toda Una Vida,9449
1551,2860864,Bono de Desarrollo Humano,18844
1552,1900726,Pension Toda Una Vida,34671
1553,5882552,Bono de Desarrollo Humano,12449
1554,5864119,Bono de Desarrollo Humano,12887
1555,1982471,Pension Toda Una Vida,8193
1556,3970793,Pension Toda Una Vida,10547
1557,2649111,Bono de Desarrollo Humano,15928
1558,8581033,Pension Toda Una Vida,18564
1559,6972564,Pension Toda Una Vida,8625
1560,4915039,Bono de Desarrollo Humano,14151
1561,4579344,Pension Toda Una Vida,21079
1562,9108228,Pension Toda Una Vida,19526
1563,6598716,Bono de Desarrollo Humano,29376
1564,6493592,Pension Toda Una Vida,29481
1565,6448413,Bono de Desarrollo Humano,30435
1566,4042979,Bono de Desarrollo Humano,16247
1567,9296567,Bono de Desarrollo Humano,22748
1568,6394415,Pension Toda Una Vida,11940
1569,1039413,Bono de Desarrollo Humano,10193
1570,6424665,Bono de Desarrollo Humano,14477
1571,1045771,Pension Toda Una Vida,22786
1572,7023289,Bono de Desarrollo Humano,25806
1573,9529298,Bono de Desarrollo Humano,35763
1574,4698193,Pension Mis mejores anios,17667
1575,8145410,Bono de Desarrollo Humano,22202
1576,2107156,Pension Toda Una Vida,25227
1577,1864183,Pension Toda Una Vida,15154
1578,4149545,Pension Toda Una Vida,24573
1579,2579508,Pension Toda Una Vida,21941
1580,8959083,Pension Toda Una Vida,35206
1581,1702495,Pension Toda Una Vida,13540
1582,6374473,Bono de Desarrollo Humano,23719
1583,8821500,Pension Toda Una Vida,28065
1584,5824967,Pension Toda Una Vida,23756
1585,5263898,Bono de Desarrollo Humano,35168
1586,9651625,Pension Toda Una Vida,13398
1587,1190535,Pension Toda Una Vida,17465
1588,8261341,Bono de Desarrollo Humano,10026
1589,1465001,Pension Mis mejores anios,18520
1590,8133388,Bono de Desarrollo Humano,12829
1591,8366617,Pension Mis mejores anios,34143
1592,7671588,Pension Toda Una Vida,21103
1593,6828775,Pension Toda Una Vida,19291
1594,3945806,Bono de Desarrollo Humano,10326
1595,3521470,Bono de Desarrollo Humano,26801
1596,5103124,Pension Toda Una Vida,36264
1597,5657937,Pension Mis mejores anios,36116
1598,5871540,Bono de Desarrollo Humano,17157
1599,1271229,Pension Toda Una Vida,33552
1600,4779892,Pension Mis mejores anios,31188
1601,6280897,Pension Toda Una Vida,35901
1602,7971689,Pension Toda Una Vida,29364
1603,3742684,Pension Toda Una Vida,23110
1604,6992255,Pension Toda Una Vida,14125
1605,4772851,Bono de Desarrollo Humano,34364
1606,3163210,Bono de Desarrollo Humano,28199
1607,4275657,Pension Toda Una Vida,17031
1608,2822576,Bono de Desarrollo Humano,8982
1609,6037605,Pension Toda Una Vida,36772
1610,2817915,Pension Toda Una Vida,10176
1611,4723659,Pension Mis mejores anios,28283
1612,1216063,Pension Toda Una Vida,15326
1613,9911481,Pension Toda Una Vida,9145
1614,8438772,Bono de Desarrollo Humano,18148
1615,7659585,Bono de Desarrollo Humano,23037
1616,6242371,Bono de Desarrollo Humano,31890
1617,3466519,Bono de Desarrollo Humano,28895
1618,8419250,Pension Toda Una Vida,13101
1619,8108350,Bono de Desarrollo Humano,28166
1620,4958939,Pension Toda Una Vida,29540
1621,9405726,Bono de Desarrollo Humano,36620
1622,8056952,Bono de Desarrollo Humano,11358
1623,7562726,Bono de Desarrollo Humano,22148
1624,5941966,Pension Toda Una Vida,13477
1625,4777108,Pension Mis mejores anios,33953
1626,3179149,Pension Toda Una Vida,19186
1627,1135777,Bono de Desarrollo Humano,12913
1628,3739789,Pension Toda Una Vida,36300
1629,6296748,Bono de Desarrollo Humano,36781
1630,4201712,Bono de Desarrollo Humano,22495
1631,3366756,Bono de Desarrollo Humano,21748
1632,1831998,Pension Toda Una Vida,16284
1633,1338277,Bono de Desarrollo Humano,15291
1634,6508150,Pension Toda Una Vida,15066
1635,6403137,Pension Toda Una Vida,13853
1636,2641386,Pension Toda Una Vida,12329
1637,5278815,Pension Toda Una Vida,30736
1638,2578819,Bono de Desarrollo Humano,29985
1639,7601831,Pension Toda Una Vida,28359
1640,8627336,Pension Toda Una Vida,26624
1641,2571422,Bono de Desarrollo Humano,13395
1642,2784735,Pension Toda Una Vida,21437
1643,8415627,Pension Toda Una Vida,32175
1644,5799316,Pension Toda Una Vida,20969
1645,4779260,Pension Toda Una Vida,9725
1646,4936515,Pension Toda Una Vida,32311
1647,6697907,Pension Toda Una Vida,18722
1648,9147546,Bono de Desarrollo Humano,9783
1649,5543359,Pension Toda Una Vida,32103
1650,9463435,Pension Toda Una Vida,15426
1651,9216203,Pension Toda Una Vida,30106
1652,2328521,Pension Toda Una Vida,19960
1653,6805582,Bono de Desarrollo Humano,21258
1654,8156517,Bono de Desarrollo Humano,9579
1655,2341118,Bono de Desarrollo Humano,15319
1656,9572669,Pension Toda Una Vida,9322
1657,9096265,Pension Toda Una Vida,18359
1658,4608453,Bono de Desarrollo Humano,22373
1659,9334761,Bono de Desarrollo Humano,34795
1660,7054507,Bono de Desarrollo Humano,13933
1661,1871042,Bono de Desarrollo Humano,33043
1662,8661644,Bono de Desarrollo Humano,13396
1663,8047977,Pension Toda Una Vida,16106
1664,8717018,Bono de Desarrollo Humano,29001
1665,9939675,Pension Toda Una Vida,10125
1666,2927659,Bono de Desarrollo Humano,13554
1667,9357238,Bono de Desarrollo Humano,32427
1668,5093085,Bono de Desarrollo Humano,18182
1669,8762818,Bono de Desarrollo Humano,20837
1670,9765837,Pension Toda Una Vida,28574
1671,4985348,Bono de Desarrollo Humano,18046
1672,3236834,Pension Toda Una Vida,29227
1673,9737735,Pension Toda Una Vida,20385
1674,8119383,Bono de Desarrollo Humano,30581
1675,4656200,Pension Toda Una Vida,32469
1676,5813865,Bono de Desarrollo Humano,15062
1677,8494491,Bono de Desarrollo Humano,11912
1678,6668012,Bono de Desarrollo Humano,28021
1679,3011514,Bono de Desarrollo Humano,20546
1680,4094023,Bono de Desarrollo Humano,14265
1681,1283376,Pension Toda Una Vida,30883
1682,6300468,Bono de Desarrollo Humano,20207
1683,4933349,Bono de Desarrollo Humano,17039
1684,2223118,Pension Toda Una Vida,24491
1685,6321486,Pension Toda Una Vida,19252
1686,1848659,Pension Toda Una Vida,16818
1687,8312832,Bono de Desarrollo Humano,29140
1688,3350382,Bono de Desarrollo Humano,18856
1689,9750634,Pension Toda Una Vida,29140
1690,3012635,Pension Toda Una Vida,9357
1691,4002116,Bono de Desarrollo Humano,15705
1692,8575986,Pension Toda Una Vida,27666
1693,9660281,Pension Toda Una Vida,14634
1694,5102078,Bono de Desarrollo Humano,34385
1695,3748104,Bono de Desarrollo Humano,36236
1696,1740096,Pension Toda Una Vida,23028
1697,4105367,Bono de Desarrollo Humano,30421
1698,1240853,Pension Toda Una Vida,31254
1699,9945563,Bono de Desarrollo Humano,22236
1700,2074648,Pension Toda Una Vida,26437
1701,9385855,Bono de Desarrollo Humano,12602
1702,1785408,Bono de Desarrollo Humano,12308
1703,3256470,Bono de Desarrollo Humano,16039
1704,7133884,Pension Toda Una Vida,12045
1705,7497076,Pension Toda Una Vida,20881
1706,6243175,Bono de Desarrollo Humano,21519
1707,1973607,Bono de Desarrollo Humano,31147
1708,9058836,Pension Toda Una Vida,36088
1709,5711323,Bono de Desarrollo Humano,21949
1710,9976003,Pension Toda Una Vida,19791
1711,5875884,Bono de Desarrollo Humano,11300
1712,2020049,Bono de Desarrollo Humano,32910
1713,5815162,Bono de Desarrollo Humano,9244
1714,3803128,Bono de Desarrollo Humano,35451
1715,5858686,Bono de Desarrollo Humano,24983
1716,3986535,Pension Toda Una Vida,28669
1717,7680654,Pension Toda Una Vida,8753
1718,7714413,Pension Toda Una Vida,20585
1719,5294609,Bono de Desarrollo Humano,14225
1720,7197711,Pension Toda Una Vida,27917
1721,9196689,Bono de Desarrollo Humano,29596
1722,7582578,Bono de Desarrollo Humano,24626
1723,9885147,Pension Toda Una Vida,34711
1724,1997994,Pension Toda Una Vida,25228
1725,4557447,Bono de Desarrollo Humano,22063
1726,9783065,Pension Mis mejores anios,9142
1727,2237237,Pension Toda Una Vida,28960
1728,2169458,Bono de Desarrollo Humano,30803
